galaxies_lens_model_1_mass_elliptical_comps_0,galaxies_lens_model_1_mass_elliptical_comps_1,galaxies_lens_model_1_mass_einstein_radius_value,galaxies_source_model_1_light_centre_0,galaxies_source_model_1_light_centre_1,galaxies_source_model_1_light_elliptical_comps_0,galaxies_source_model_1_light_elliptical_comps_1,galaxies_source_model_1_light_intensity_value,galaxies_source_model_1_light_effective_radius_value,log_likelihood,log_prior,log_posterior,weights
-0.8929956267175081,0.3061975754794799,0.5478094268520509,-0.24475913281334957,-0.10781554005211735,-0.24409181617017905,-0.46483209187389174,384934.2116856218,23.52107707421831,-2.929696762886359e+20,0.3973982854702509,-2.929696762886359e+20,0.0
0.344506070572393,0.34967722094403286,2.7274734314873585,0.26727220804071916,0.1829212394954038,0.4480120853078562,-0.5512034556608041,258358.86120480768,6.016447529270785,-5.6198415535613805e+19,0.5827517208602397,-5.6198415535613805e+19,0.0
-0.3654413226242661,0.0017693083069993953,2.748847197146859,0.06409148343876686,0.04866608375640598,-0.594893801696516,-0.8287618352920154,579650.3431260646,21.085241924389564,-2.6817009620393603e+19,0.03598009160889526,-2.6817009620393603e+19,0.0
0.375974666806308,0.15739578482644423,2.809346029098881,-0.22213193832244546,-0.49506300321143504,-0.2159398199196969,0.3295076466819453,84585.14514068505,9.488692133541651,-9.509262429119193e+18,1.6357339066935919,-9.509262429119193e+18,0.0
-0.4665018541176247,-0.6721350161912971,2.210233525810062,0.15728055175474714,-0.13019574367874695,-0.9022168653668718,0.3250183736064558,173123.08854641387,2.3050633626245465,-6.509644526915075e+18,0.23160635197228038,-6.509644526915075e+18,0.0
-0.41884606971222627,-0.9508855346296459,0.58332280952889,-0.6625490587958335,-0.6136906772584769,-0.4369549188005224,-0.6625604334312298,109266.68055578182,3.0440024090439954,-5.192249234538742e+18,4.531050833394145,-5.192249234538742e+18,0.0
0.3947078621559008,0.6393320020053062,2.15790648028914,-0.4277062566594272,-0.2748659175014161,-0.45945103168991164,0.9232619133517723,104308.4898570065,11.537982172918785,-1.833845349160065e+18,1.4360313346668743,-1.833845349160065e+18,0.0
-0.12241007490295663,-0.68121054026691,0.46442509460817094,-0.3043104207728003,-0.3933354475849745,-0.21531033270126332,-0.35569533511567153,25746.20765403135,18.330254404657794,-1.3240037370891085e+18,1.3740255435483553,-1.3240037370891085e+18,0.0
-0.9923950981840051,-0.16287442378464578,1.86246758348628,0.37926437031583865,-0.006830555861025435,0.29466302237461006,-0.8943131100640429,26185.675168371843,4.772626177255112,-3.213267462874356e+17,0.7994166281766422,-3.213267462874356e+17,0.0
0.3605982914752468,-0.6590807368789049,1.2488148378943076,-0.09186508110373193,0.056019668243097676,-0.6586531738085826,-0.4463144022264518,7931.398820037037,2.692224826252362,-4.649876113629978e+16,0.06444494981048252,-4.649876113629978e+16,0.0
0.3628201839623517,0.5529273766649332,1.1947713358044436,-0.24091094432078217,-0.6223118600803305,0.12837348504368218,-0.9696526681534019,4405.347511976397,5.588866329063711,-7379555315867390.0,2.474172187349054,-7379555315867388.0,0.0
0.3036342536871144,0.5558240787587478,2.7805769809624055,-0.26259226333551006,-0.2961291884337676,0.9336631093322245,-0.9036154330215844,4893.694007668482,26.18094360917725,-5405140997704849.0,0.8704665279786022,-5405140997704848.0,0.0
-0.8046041156590882,-0.6364796354317788,0.827424328600835,0.2111565200512947,-0.27902736249380466,-0.29906525275862905,0.1155374508960112,1341.4118520083146,18.697666543458666,-3501846579668229.0,0.6809862886468233,-3501846579668228.5,0.0
0.0792724660102404,-0.9583362073867032,1.1725844990381553,-0.14055051056722578,-0.005503607303015752,0.5874057257860112,-0.15492745349848325,1143.7364016625893,2.5466927665642505,-860492795375522.4,0.11078952574640209,-860492795375522.2,0.0
-0.5893035744053989,-0.7422045074244092,1.126822484135062,-0.20040351422965857,-0.44465449678455843,-0.43038534337400547,-0.2809140711845972,490.65877447762455,24.85731326803178,-481483798114486.75,1.3235891319617623,-481483798114485.44,0.0
-0.24453831899543665,0.3088565174951774,0.911907866209453,0.1249371364112169,0.22055472341458815,-0.7028910423872847,0.7453913147039968,308.7932179997871,20.94468199038488,-46707928018737.57,0.3602032690652436,-46707928018737.21,0.0
0.001920683710185056,-0.8085771488137876,1.9141610526096362,0.1660804621462412,0.24139532641722028,-0.9625691322258256,0.12088329181202839,113.32066727350494,29.077408811418206,-20169966247800.375,0.4857935352049386,-20169966247799.89,0.0
0.7010895917706932,-0.7933743988336455,1.4945851057576605,-0.27487371255760507,-0.08113796131574255,0.5195762963030404,-0.3363117452236941,73.10179572439603,15.929556871141221,-9460817769183.785,0.47000692463875543,-9460817769183.314,0.0
0.3209128547537743,0.9760761209966289,0.3364985734720115,0.1906597298375512,-0.1356097558148302,-0.4182030168449329,0.9050654158693017,185.74556797965568,4.273286493624896,-2379017480852.0386,0.3095011443916955,-2379017480851.729,0.0
-0.18170711815590757,-0.9652932529267106,0.17314181708041898,-0.2554912114926163,0.41803263883501474,-0.562689710846876,-0.1806719216217587,27.318499932238755,13.091663982542844,-1235343916369.4963,1.370088821430127,-1235343916368.1262,0.0
0.41624260712541994,-0.1877943465398042,2.0508403296559976,-0.1709414353911223,0.06697089562687991,0.5859206633360983,-0.4170132907979469,19.45249833081311,21.88639599786178,-694381762175.8451,0.23866325184403897,-694381762175.6064,0.0
-0.8185953043170904,-0.5345224469107925,2.2400373401548794,0.01020052674767881,-0.14219285934243478,0.6744960236242958,0.49728667132406046,18.654120568636426,20.69359901121558,-587117345981.5385,0.16651223655286132,-587117345981.372,0.0
