galaxies_lens_model_1_mass_elliptical_comps_0,galaxies_lens_model_1_mass_elliptical_comps_1,galaxies_lens_model_1_mass_einstein_radius_value,galaxies_source_model_1_light_centre_0,galaxies_source_model_1_light_centre_1,galaxies_source_model_1_light_elliptical_comps_0,galaxies_source_model_1_light_elliptical_comps_1,galaxies_source_model_1_light_intensity_value,galaxies_source_model_1_light_effective_radius_value,log_likelihood,log_prior,log_posterior,weights
-0.23625356239355555,0.10791587373344469,0.10908956950811377,-0.5392144902151286,-0.2935507809446221,0.786216437756492,-0.09316151551838248,902374.7869132811,27.36591949518321,-1.2450810932458152e+21,2.094025149582316,-1.2450810932458152e+21,0.0
0.19307012305076654,0.7799931087373866,0.4661876517023539,0.24101954411028736,-0.6196510724063371,-0.3927757472230051,-0.5855861501894508,644048.3488683924,3.251147315533803,-2.0972553013067697e+20,2.455878620330987,-2.0972553013067697e+20,0.0
0.4580390121136806,-0.3595557270556997,2.9194622855595536,0.42439138074440447,-0.3514092319518588,0.8408041018913188,0.4833474921807206,512705.19327880756,19.112028822884113,-1.4634752506302569e+20,1.6866491301671425,-1.4634752506302569e+20,0.0
0.6947355548286498,0.8000508532782733,1.0421842971162874,-0.33336444654856867,0.11316491592326874,-0.7751952457789404,-0.23247711093532808,429051.169239837,4.975119744588366,-1.2790962229967715e+20,0.6885476219385211,-1.2790962229967715e+20,0.0
0.35096654177938924,0.060275147599491596,2.2277068671832794,0.5816538135808278,-0.17268383178419905,-0.7377109001295341,0.7736886156803446,329274.96265195776,26.454877194560773,-3.4129051896369963e+19,2.0452300626021502,-3.4129051896369963e+19,0.0
0.887890433308389,0.7611321197084628,1.6463693394724637,0.34261639289699425,-0.32946167938225585,0.9956747862896533,0.23635090674123083,457242.3480618359,17.539246305035217,-3.3802851562375807e+19,1.2551743584858235,-3.3802851562375807e+19,0.0
0.9659723552333617,0.7911353595832749,1.5357409918369114,-0.07297067317913813,0.3871298024908011,0.5758340931426738,-0.0723504255194185,110101.88635479617,21.240205279967046,-1.8412924627511116e+19,0.8621990998342078,-1.8412924627511116e+19,0.0
-0.12679877239116144,0.26955924925635544,0.19176813919555447,0.2888201432242876,0.2139311540422051,-0.289174636710845,0.4441560939639977,26034.834943463462,4.766075561461783,-6.606195407175628e+17,0.717725153420472,-6.606195407175628e+17,0.0
-0.6957576568610104,0.9786506048405914,0.6820344082834,0.6876965407002074,-0.38335903567632745,-0.2833002157749327,0.07901237994152499,19051.986382348827,29.704562379796275,-5.96923768972422e+17,3.443889611997047,-5.96923768972422e+17,0.0
0.2766217828385511,-0.4985476965057385,1.2368768686979181,0.23587521755857724,-0.5610155329719209,-0.32621086147828926,0.8626164263800191,9497.130517638263,18.64039234353521,-1.3147493043493246e+17,2.0577472199294005,-1.3147493043493246e+17,0.0
-0.8383496209060495,0.41917754651710815,1.4183351988541486,-0.172139105781924,0.1261696155086591,-0.15139523714802472,0.12304065092224237,9140.166769535239,6.530986529524082,-1.0781523479607266e+17,0.2531685383996891,-1.0781523479607266e+17,0.0
0.7290930395150161,-0.02332845328173927,0.24741167404248943,-0.3809345634763306,-0.042183121960413995,-0.2301051715798248,-0.5126089644328329,7959.176729020724,7.256495619261704,-7.38979511509355e+16,0.8161842935198735,-7.38979511509355e+16,0.0
-0.7139435812045163,0.9669889855930538,0.5444640841847481,-0.2363629384230961,-0.26400132311413255,0.4690713037162759,-0.9613922429388391,21120.794790655884,15.386523063575213,-7.275375725986234e+16,0.6976258870698295,-7.275375725986234e+16,0.0
-0.8459600780197063,0.38887857572214446,0.48786845466944917,0.14353343412608274,-0.3793564867553321,-0.5146861271545362,0.9350508834383848,2993.4968504186527,22.931161333361825,-3044177529029697.5,0.914296228338438,-3044177529029696.5,0.0
-0.5577591456277791,0.8632457908144482,0.1355409585383084,-0.18801852428580904,0.7473234081863281,0.4278852304454501,-0.8619363770646562,1849.071995481976,20.581054324694463,-2802057648523818.5,3.299669933479447,-2802057648523815.0,0.0
-0.4458165775412519,0.813676875097672,0.10897043492928637,-0.17963262952432096,0.028273281245265316,-0.1235102196400173,0.3409407202782617,509.550428920431,21.887584846346076,-404176555642895.5,0.18566951441677987,-404176555642895.3,0.0
-0.09679526656599169,-0.5833704421851853,2.320190738022006,0.10878726786272772,-0.017480377559166333,0.750929638934871,0.076711522750333,515.3690057444917,13.736171831520238,-349131642494309.94,0.06938609754603078,-349131642494309.9,0.0
0.8878417149761633,-0.8240995035521657,1.5863385488258566,-0.017364311261423362,0.4403163196812979,-0.9453966106964566,-0.418136330992237,3707.7728685448483,3.3892004077567393,-263188796140100.97,1.0790473741460305,-263188796140099.88,0.0
0.28093089130199145,-0.03687677811507428,2.174132973726649,-0.07889351668385801,0.08154984613785025,-0.45007656612725677,0.578199307817149,351.78310669556333,19.831781785236068,-179448165044060.88,0.07436801833080872,-179448165044060.8,0.0
0.9558626263775165,0.7153752845117916,1.0280905689575905,-0.1192479566558797,0.2463384575923249,0.9525180490676923,0.5795402782888268,1556.4314879490814,7.07298674442065,-141833811678891.53,0.4167686667739348,-141833811678891.12,0.0
-0.7681553213887393,0.8017051283063648,1.4650649910153142,0.11170280790786186,0.2185646897754623,0.9869897836588777,-0.16389433958150468,714.8563254516008,7.5785686001924715,-33129294571530.312,0.33611022089008885,-33129294571529.977,0.0
-0.7853349096369886,0.3861651656421998,2.5838055548172623,-0.009203874509140788,-0.39147540860742774,-0.9670091003446089,-0.18268295757578334,172.19845355823182,25.38566312992831,-33110472141787.656,0.8576834022496913,-33110472141786.797,0.0
