galaxies_lens_model_2_mass_centre_0,galaxies_lens_model_2_mass_centre_1,galaxies_lens_model_2_mass_slope,galaxies_lens_model_2_mass_elliptical_comps_0,galaxies_lens_model_2_mass_elliptical_comps_1,galaxies_lens_model_2_mass_einstein_radius_value,galaxies_source_model_2_light_centre_0,galaxies_source_model_2_light_centre_1,galaxies_source_model_2_light_elliptical_comps_0,galaxies_source_model_2_light_elliptical_comps_1,galaxies_source_model_2_light_intensity_value,galaxies_source_model_2_light_effective_radius_value,log_likelihood,log_prior,log_posterior,weights
0.09690959292368265,0.05774043281299143,1.6627284947861602,0.29482213737653706,0.20158989546162956,0.9320562735145573,0.12602737018426952,-0.005358369768058924,0.06627218604615333,0.032699510892687196,0.30946007160679856,2.0878166049231455,-101890903.65927133,5.72313393394131,-101890897.9361374,0.0
0.014893990225954484,0.07375720109959936,1.9554432815089893,0.05415212362182339,0.32361971132357514,1.1649730942780745,0.031164660772186756,0.05123617612793874,-0.025545256962235387,-0.026636570739926715,0.27028010789861234,2.2880534062256617,-71274618.96965294,3.1491680287750374,-71274615.8204849,0.0
0.09603133018761117,0.5126726413139373,2.298820524890063,0.10533078945534138,0.4116441144042294,1.0211426332963658,0.06566886389690374,0.037310125506660574,-0.09868952414297176,0.3878002411046794,0.203796250345482,3.278831783758897,-39097105.20945407,6.559633264150925,-39097098.649820805,0.0
-0.07374711528219878,0.5200131489672328,2.7195360602433216,-0.08452572489949306,-0.02994664324725612,1.2240542754586452,0.08561789194379917,0.05211472959225785,-0.26879295244249746,-0.40150456820141317,0.23486307646267113,3.319022861502698,-35203438.55162847,7.237149473487294,-35203431.31447899,0.0
0.030336866894753883,-0.2950271789604189,2.4620103653050913,-0.10605639002675074,-0.025588738830350795,0.9833611182535915,0.029346043077880184,0.050189895785299046,-0.12019105548028046,-0.021945603805564887,0.1875977245207512,3.117620796471514,-30125730.01197624,2.909664727979127,-30125727.10231151,0.0
-0.3482101739895987,0.2329012781066381,2.463013919744224,0.05871121593204015,0.3975358673900669,1.1534858046927052,0.038888109662710016,0.1579963196487275,0.3372337544902485,-0.017807225951209982,0.20483483854195106,2.463614438977463,-27643482.19022487,6.234676787662341,-27643475.95554808,0.0
0.19292456747600847,-0.07356580748804373,2.7451877769271062,-0.12329781639269832,0.5250326734309548,0.9925516696272382,0.08614521822788732,0.18769843451176804,-0.27211731412452983,-0.16101909744080461,0.17921917289896513,3.2347284523029947,-25992977.444960114,8.568689489968154,-25992968.876270622,0.0
0.050330411347846604,0.02209916065214172,1.9628146493436458,0.11717809832431886,0.21288258086557624,0.8960628442651226,0.1716426325052655,0.07086209394419817,0.009799181539254865,-0.04036726153175618,0.21627848683147663,0.8614579152439793,-20378992.786161687,3.038869772702681,-20378989.747291915,0.0
0.17793389143704036,0.16847329591468077,2.761297907887516,0.007619686520790512,0.16519690251770136,1.4084310926634886,0.11100037414056496,0.10272941774049794,0.05126043166590391,0.1128091114088905,0.203523250932518,1.8433633891641734,-20289857.48962899,2.121982125097652,-20289855.367646866,0.0
0.12791389351614255,-0.01590201180107821,1.6785413301221896,-0.11579971063664046,0.14264500536901925,1.1431748356228266,0.10253999077818651,0.15722423308232472,0.11421718670995262,-0.05767691029807842,0.28735572747385857,0.4733005191786913,-20255415.470217023,3.6334737249503455,-20255411.8367433,0.0
-0.4691624562398104,0.04307166542729365,1.7374777617479311,0.0446431701591323,-0.04941497520213533,1.0114959258418206,0.08303909831761627,-0.00819921368852436,-0.029185885106856522,0.2612213756012801,0.21142023568186863,1.4642544519024991,-18400669.237077456,3.9982394118103097,-18400665.238838043,0.0
-0.17443282273296734,0.1533374668813845,2.876038610571795,0.13426266553971059,-0.04496328777290214,0.851811911758228,0.1963261019084485,0.05694038798462078,-0.18229099334868643,0.43807690582307285,0.24567013037033225,1.4112983556287917,-17999516.511796784,7.388216538851527,-17999509.123580243,0.0
-0.2170832479536153,-0.5061048980957356,1.5130611421522122,-0.14655776940259124,0.02589821913502327,1.2728443138683865,0.042910518967488924,0.07797921269284223,0.17929136804150805,-0.04954535604348213,0.14787949721501228,3.1426630595806975,-17402739.96311649,4.049108496788118,-17402735.91400799,0.0
0.23432809295227822,-0.03753345114854052,1.9349973943305303,0.1750675993053469,-0.11662227889331381,0.7684423121545718,0.08459483301131021,0.12231699190517897,-0.0036291383854757803,-0.1989863371086375,0.13286342843569757,2.6116498925952696,-16280160.598225443,3.6852201042508104,-16280156.913005339,0.0
-0.09453911032563818,0.023066330956856066,1.5442949962680892,0.1795020375718289,0.38003873732937515,1.2995871187765407,0.0860566235895896,0.0687412602904118,-0.011914569075333774,0.06425380403544378,0.15425267361451866,1.586437180396114,-13621594.477963302,2.1504298067119194,-13621592.327533495,0.0
0.7519791735334734,-0.28152224423770006,2.133911395543125,-0.32679524218488554,0.17688798478451065,1.2457800527079455,0.055384506975834844,0.09393489741452912,0.141762290097656,0.07158918637543321,0.20203362462493238,1.542951837369146,-13498949.586343491,6.253509799895931,-13498943.332833692,0.0
-0.25861795770479035,-0.020055420358032754,2.311069011391489,0.14212884751130697,-0.008793007395853543,1.1896616994025164,0.06357781766471497,0.10074268353437035,0.055621194878405236,-0.1979052008864074,0.1465556139595543,1.9034873101130498,-12336994.827670934,1.9039422083748188,-12336992.923728725,0.0
-0.24880667136959425,0.11312511178807604,1.869085747978731,-0.4054837505326298,0.04028181874212758,1.2092042135375025,0.21142308717707475,0.1156714779840493,0.23745813099508808,0.05283815425571991,0.14808841495875447,1.3705729642205653,-9219228.531472735,7.778153568749448,-9219220.753319167,0.0
-0.4095082989565193,-0.021839052519514845,2.8073277273147337,0.5283746373712103,-0.13106521154643508,0.6717341919735094,0.08391600316425994,0.039684838263218586,-0.014691022612616733,-0.13029882064199272,0.18137159808179176,1.1758364912333674,-9128057.713485725,6.5734036743796205,-9128051.14008205,0.0
0.29460679733254796,0.32192560556953576,1.7280479379502827,-0.1101069444857235,-0.12571556377634266,1.1602560752311009,-0.022927284948594404,0.1544965885127548,0.5022595770092362,0.1177874690485925,0.10014402799243996,2.2663643586713107,-7821257.390139648,8.778407469147602,-7821248.611732178,0.0
0.21409812114807147,0.15369222097764398,2.893640818620618,0.058943084744138056,0.479542717243931,1.0058050561659853,0.08702208323806743,0.029260840656991423,-0.13048770622970884,0.12045352085578936,0.18453639956214826,0.8233789723044856,-7534563.802812489,3.5736673823812337,-7534560.229145106,0.0
-0.2722184075392188,-0.09433601171637647,2.8818859606858576,0.0622995885632362,-0.1705069689667581,1.1909409173506962,0.21740440663278987,0.05969381819403603,-0.38284651277799203,-0.007795171465026403,0.11660428454193235,3.4374421263282553,-7359696.153042279,8.809151687564489,-7359687.3438905915,0.0
0.2783531475262964,-0.10770447468844575,1.8862176654700473,0.3188436538745627,-0.15253671409703368,1.062845638097414,-0.0036083259702965192,0.008318569540088305,-0.13938856297507474,0.09332488660971892,0.09437495512934485,2.514026261228869,-7262061.409254922,5.582193722833111,-7262055.827061199,0.0
-0.5820309938682096,0.29754669399660677,2.6648170949837993,0.21602244404399976,-0.19624223316681386,1.2669224661976592,0.016466685761794247,0.0005698843096580558,-0.04653682554534347,-0.06559550692168364,0.11516032059711784,2.5155173733383416,-7135165.988515509,6.631196735275196,-7135159.357318774,0.0
0.16904455652545952,0.3007104988766305,1.5798607174302008,0.4225713711069634,0.09227725646183987,1.0181555008322511,0.046186660487458085,0.0279083194167263,-0.1651088989131516,-0.27428485452276563,0.11985690655382047,1.2076901332351158,-7039639.154986799,5.133347727634295,-7039634.021639071,0.0
0.3921568670792387,0.6114362208801852,1.7720220751173992,-0.029233950316681585,-0.297865594170996,1.7279030365212216,0.08449969895165461,0.09134114585756166,-0.021065733746189644,-0.4696110986013689,0.12971542678672773,3.500215642676407,-7022092.598114656,11.909325818126995,-7022080.688788838,0.0
0.34583538346277887,-0.3484884687866199,2.530993936345234,-0.12746276803868742,0.11586381036514051,0.8979962993061097,0.09498037023742754,0.023079711710800754,0.27734006194914257,-0.14077485130752848,0.13771735778103053,1.511181492904604,-6717239.869402616,4.165323041811322,-6717235.704079575,0.0
-0.1681095185608229,0.40654054819836594,2.517755205844377,0.17073362946065737,-0.08477827606180513,1.075730226105305,-0.01991944828480277,0.10155035674840837,0.018867627494155444,0.04537954301187953,0.2592564191571568,0.5638355518645588,-6644342.710206769,4.414231411768325,-6644338.295975357,0.0
0.33801285649653656,-0.05526737711712247,2.2710301683066563,0.2594971623011082,0.22306873405758837,1.3025494631021195,0.10664933800216819,0.0225342456841027,0.10736834963439452,-0.15639076287845532,0.2539264789539164,0.4936749953267203,-6597440.970221159,4.079744922174997,-6597436.890476237,0.0
-0.016508278315040044,0.751517608662355,1.9774202161195955,0.1989449053342561,0.05679453383718326,1.4116770144352306,0.07038572325662211,0.11494789835846456,0.20257319752629357,-0.08093209828551814,0.1297954627692761,1.7401230747273229,-6280982.650797529,5.41682995294744,-6280977.233967576,0.0
0.38413213465349855,-0.051073097689838226,1.8234298581310795,0.02771729521983975,0.10032797039518501,1.5294407378697605,0.0924380373370911,0.019156996346649392,-0.030302896312222678,0.32639768807554487,0.09938551200612705,2.5726091003299603,-6164211.174906364,4.784960571322739,-6164206.389945792,0.0
0.11189015474857879,-0.446380734268159,1.7422919149067329,-0.09233021562826935,0.3510859947306466,0.8312903194699897,0.057206619001379966,0.1721643645477056,0.03175559731779928,0.19692981993958653,0.13772807155688044,0.9209504041644079,-5893128.531769691,5.222371477478742,-5893123.309398213,0.0
-0.3536745939317251,-0.15964561049841963,1.5121253462357358,0.43628841236736654,0.062274941799380056,0.7320010597867364,0.049139061766234005,0.061844968916774545,0.04565099449029021,0.41836754772789486,0.10344933701564615,1.6575377185884372,-5581237.342404061,6.290195680784225,-5581231.05220838,0.0
0.15298454724571817,0.049227715250381957,2.1414357005775266,-0.15825383637869606,-0.03701372815435445,0.9494296835196891,0.050563797833111976,0.02175910103627733,0.05311288281490335,0.1436778419582731,0.13570186425006522,0.7888197007092198,-5475301.108791703,1.8151997280847967,-5475299.293591975,0.0
-0.14883430210395343,0.35971306501407335,2.350223651778421,0.01627570381973808,-0.16672972195642868,0.9191434848060163,-0.06605669349016026,-0.031186097363211984,0.19621569262215358,0.06592786975087422,0.087384286257362,2.8863569952373274,-5234002.090897845,9.718068048896669,-5233992.372829796,0.0
-0.10288705170699088,-0.13319426525889463,2.997835941673225,0.21731149558824261,0.2993752008015913,1.1326796561912644,0.052458426777313175,0.04869465432240897,-0.272132167605315,-0.10877096924676145,0.091739735283073,3.3334323155970242,-5230042.512650715,4.435625909499633,-5230038.077024805,0.0
-0.24101661211558564,0.08246806471844659,2.6966845025821744,-0.4817091777187677,0.17298537754771193,1.3627582713851052,0.11440291049745074,0.07060062321186551,0.08619029246754441,0.23255377945504047,0.21232583746386263,0.7716160675769812,-5145032.81314387,5.407417252548841,-5145027.405726617,0.0
-0.06777671231198873,0.07623934507734884,2.6256363989867273,0.09212597062873237,-0.12162261718799669,1.8100066177824545,0.03658924238693164,0.04372039218071862,0.06437249594378826,-0.17397284889473535,0.2730847109319684,0.7244342968914012,-4568011.598999387,6.053184649633359,-4568005.545814737,0.0
0.27172444818151875,-0.1546561979903389,2.513167466652475,0.022704929301524103,0.2731846729504432,1.0800024057825761,0.06669966750004742,0.13191173332753786,-0.20975731371740491,-0.2385271539349022,0.1633098594234648,0.8174309461752979,-4222256.763248074,3.3834583801779927,-4222253.379789693,0.0
-0.28673499103958616,0.11427278446390712,2.328436048728138,0.0871171366582021,0.1687748525482105,0.9787558463705318,0.0038036435133251417,0.12042244677940958,0.18337512691555843,0.2524076834325807,0.13314498696291335,1.007346004584765,-4214934.044425561,3.2682038927007855,-4214930.776221668,0.0
0.18352712284030145,0.18049853548350814,2.9238732119890054,0.28304666990274074,0.44897160583726026,0.4431301881005436,0.05890659219585018,0.017561688150527596,-0.048036407028745676,0.2020788385653316,0.09188515898184978,2.1757959600908343,-4196633.897372659,7.864092397567948,-4196626.033280262,0.0
0.2643314377940795,-0.48179123442830185,2.1063486129484827,0.0021714336815973727,0.10665232612417895,1.4726565151711297,0.1731578365826614,0.16486666479507334,-0.28343595801125737,0.08068409300944962,0.15600506760813115,0.9600586767221319,-3741189.0337692187,7.321636991306438,-3741181.7121322276,0.0
0.07124063448837535,-0.07335854098113442,2.671442740145986,0.4567584488164699,0.672625312497496,1.3453004303230505,0.07927905195284961,0.11767693772760222,-0.0253177015153921,0.3293209294411075,0.0869532575368202,1.7000587675294387,-3568682.7587570036,9.46693604586214,-3568673.291820958,0.0
-0.01196141051659794,-0.00869005264995481,2.8316743540624247,-0.4006134895821889,0.20150713780154905,1.0889658806113085,0.034451035312413864,-0.003050393641442453,-0.006384630656348738,-0.16980049822131127,0.12639251099767598,0.725448351495888,-3118652.0605953746,4.803599316334788,-3118647.2569960584,0.0
-0.006126075493987614,-0.06540885528378401,1.7449839212097646,-0.04632989768784177,-0.04301381859486005,1.3729911302748414,0.03695190013512575,0.0934257804200513,-0.08765613599486424,0.05356645732676268,0.08338356267918597,0.9638914942726492,-3110257.895435922,1.679367833195952,-3110256.2160680885,0.0
-0.20060472594814893,-0.10550497106545008,2.624676893421363,0.020510799169779086,0.04434632513897767,1.4418308585827155,0.07931156293600108,0.05469009940944121,0.12188448736389432,0.06705708042854226,0.15257454150841793,0.683126327560057,-3020309.541558029,1.3213408982598747,-3020308.220217131,0.0
-0.023512816051965996,-0.5544870161910168,2.8361005057824524,0.3091690944448409,0.09683379618545329,1.313704368118435,0.03254193017721396,0.07341344055000606,0.020413077782713673,-0.1166139276014146,0.25402688741454904,0.5232913200787968,-2811462.553420024,4.455753331930411,-2811458.097666692,0.0
-0.2892552273202643,-0.00013378804783710467,2.744246167044423,0.13629805230017356,0.07530048300220837,0.736235296921969,-0.04916296526463758,0.10607410150986087,0.3320413965021623,0.47297346113492444,0.07440295054756561,2.4997290894802706,-2774023.160972192,9.587697525934836,-2774013.573274666,0.0
-0.23486259010752475,0.6030322269511306,2.1703880971513287,0.08669983300029879,0.14564961571290838,0.9870239447818903,0.07818107542971411,0.12233483631535731,0.12171176410041165,-0.19235680439952368,0.09522696045220697,1.4404946372753544,-2702836.308376197,4.3097760196798625,-2702831.998600177,0.0
0.17763928658145972,-0.039981343026350036,2.8487760782015337,0.05085519660784236,0.14714681262140325,1.0325907098978324,0.15001349144278797,0.006318655050721683,0.31256149367055136,0.01660522560027224,0.14895464847005002,0.6697467647082386,-2702831.5145525914,3.6115007835474753,-2702827.903051808,0.0
0.1394731095614525,0.5221348401904984,2.702073021860641,0.05321247116651184,0.22060757357504732,1.7743482370435308,0.13405444302937375,0.09204173026773238,-0.24166179528266737,-0.05803082316643453,0.10906212050409507,1.232796372428986,-2451387.1344312904,6.879103451247893,-2451380.2553278394,0.0
-0.26800086360844244,0.01004185244802967,2.7426295536616916,-0.1068118860974056,0.12321862031553035,1.1108995414197664,0.08450030420508453,0.06461871893299685,-0.17451796851743978,0.09915387359116544,0.11913137180916891,0.9932479549991651,-2048110.6530572865,1.4079865088908012,-2048109.2450707776,0.0
0.19538223181139394,0.16369368008757917,2.607799771114455,-0.06853050041147013,-0.18665676982579907,1.0677328190215558,0.13718280793934268,0.030130539371462137,-0.28187691524747716,-0.3215763875978729,0.12926266921127633,0.737377607603359,-1881128.6374148773,5.294385505425231,-1881123.343029372,0.0
0.02047307413110882,0.14225612165183701,1.5350158779209517,-0.04797819955846377,0.15903308123658205,1.217013701730816,0.07077001285765916,0.05959635283550019,-0.13299697264889282,0.25081937865051435,0.23290876841629524,0.13817897337260632,-1797050.725159286,1.7644622926187679,-1797048.9606969934,0.0
0.19642308079965803,0.4611560796352589,2.0764449267535108,-0.016698339083547085,0.42117141937173613,0.8234752724783545,0.006017513772837352,-0.021265981782400883,-0.1561979722141683,0.03752663795976933,0.34351120370812616,0.2117698474284116,-1731739.321620545,9.668066053291783,-1731729.6535544917,0.0
-0.12761320153420577,0.3008382354773843,1.7345551598811348,0.26457898602672747,0.36488690727451006,0.8747634998567896,0.13981867038227103,0.06624270634175423,-0.002825501668041042,-0.15369116397714366,0.114783170398502,0.4906605826667449,-1718168.2267787769,4.274745765877699,-1718163.952033011,0.0
-0.6297427300583401,0.06495196638757854,2.2941377158576923,0.10751044202278592,-0.09404160566764488,1.5301323021591298,0.10966836876062853,0.0767883871199108,0.1846186735446594,0.09491157005201162,0.07352045832169254,2.365577495691781,-1641445.8245558068,5.6145789986966586,-1641440.2099768082,0.0
0.0335203940852674,-0.02898547777395757,1.6001316115070365,0.16947042660936182,-0.12907455882741417,1.5069186919951219,0.09277761208634414,0.08497605931649033,-0.1594593289867616,0.010934597959657403,0.09993834443286449,0.5823728146707176,-1589458.046848509,2.5003327902142285,-1589455.5465157188,0.0
-0.6363361274575637,-0.28994072232264917,1.796495183700208,-0.16619214460808107,0.44980201465566727,1.0565424469447466,0.05083864687087446,0.08443605655297355,0.030634646672080643,-0.0014170430469690881,0.13418145193855552,0.8925444430936934,-1562221.552668933,5.351003393896697,-1562216.201665539,0.0
-0.5096381708339401,-0.5640529495087688,2.9718708878649807,0.02433758591927979,0.10167964603724133,1.2728428573921229,0.11831727497915465,0.028325752748224978,0.07338611331168286,0.0306044526817215,0.19213793795417183,0.5905162159842383,-1500871.9248955946,4.442429060216122,-1500867.4824665345,0.0
-0.030181475055745716,-0.6332271487341359,2.190192357855526,0.21750203148891842,0.13883771718361138,0.9874276306131453,0.11943697655987646,-0.0018223489622377215,-0.24708898386727926,-0.2783686308204987,0.12828200855894867,0.7001410109332037,-1416798.6601726005,6.660289765793008,-1416791.9998828347,0.0
